3366.90 0.80
3366.97 0.75
3367.03 0.70
3367.10 0.61
3367.17 0.48
3367.23 0.35
3367.30 0.19
3367.37 0.16
3367.43 0.15
3367.50 0.16
3367.57 0.24
3367.63 0.31
3367.70 0.41
3367.77 0.43
3367.83 0.43
3367.90 0.35
3367.96 0.29
3368.03 0.30
3368.10 0.37
3368.16 0.45
3368.23 0.54
3368.30 0.63
3368.36 0.68
3368.43 0.68
3368.50 0.68
3368.56 0.61
3368.63 0.56
3368.70 0.53
3368.76 0.53
3368.83 0.59
3368.90 0.66
3368.96 0.73
3369.03 0.76
3369.10 0.76
3369.16 0.77
3369.23 0.79
3369.29 0.78
3369.36 0.77
3369.43 0.75
3369.49 0.68
3369.56 0.63
3369.63 0.54
3369.69 0.45
3369.76 0.37
3369.83 0.28
3369.89 0.19
3369.96 0.10
3370.03 0.10
3370.09 0.10
3370.16 0.14
3370.23 0.21
3370.29 0.28
3370.36 0.29
3370.43 0.28
3370.49 0.28
3370.56 0.37
3370.62 0.43
3370.69 0.44
3370.76 0.35
3370.82 0.26
3370.89 0.17
3370.96 0.10
3371.02 0.05
3371.09 0.04
3371.16 0.03
3371.22 0.03
3371.29 0.04
3371.36 0.11
3371.42 0.17
3371.49 0.24
3371.56 0.31
3371.62 0.38
3371.69 0.41
3371.76 0.36
3371.82 0.33
3371.89 0.33
3371.95 0.37
3372.02 0.46
3372.09 0.56
3372.15 0.65
3372.22 0.71
3372.29 0.72
3372.35 0.72
3372.42 0.70
3372.49 0.63
3372.55 0.53
3372.62 0.40
3372.69 0.25
3372.75 0.16
3372.82 0.13
3372.89 0.16
3372.95 0.23
3373.02 0.33
3373.09 0.42
3373.15 0.54
3373.22 0.61
3373.28 0.67
3373.35 0.72
3373.42 0.74
3373.48 0.81
3373.55 0.81
3373.62 0.78
3373.68 0.73
3373.75 0.60
3373.82 0.49
3373.88 0.38
3373.95 0.32
3374.02 0.32
3374.08 0.39
3374.15 0.40
3374.22 0.40
3374.28 0.43
3374.35 0.47
3374.42 0.56
3374.48 0.64
3374.55 0.71
3374.61 0.76
3374.68 0.78
3374.75 0.78
3374.81 0.78
3374.88 0.73
3374.95 0.72
3375.01 0.73
3375.08 0.77
3375.15 0.80
3375.21 0.86
3375.28 0.89
3375.35 0.90
3375.41 0.89
3375.48 0.90
3375.55 0.90
3375.61 0.89
3375.68 0.89
3375.75 0.88
3375.81 0.87
3375.88 0.84
3375.94 0.82
3376.01 0.73
3376.08 0.63
3376.14 0.56
3376.21 0.55
3376.28 0.57
3376.34 0.65
3376.41 0.73
3376.48 0.80
3376.54 0.84
3376.61 0.88
3376.68 0.93
3376.74 0.93
3376.81 0.95
3376.88 0.94
3376.94 0.95
3377.01 0.94
3377.08 0.93
3377.14 0.93
3377.21 0.94
3377.27 0.93
3377.34 0.94
3377.41 0.95
3377.47 0.95
3377.54 0.96
3377.61 0.96
3377.67 0.96
3377.74 0.96
3377.81 0.96
3377.87 0.96
3377.94 0.96
3378.01 0.97
3378.07 0.98
3378.14 0.98
3378.21 0.96
3378.27 0.96
3378.34 0.96
3378.41 0.96
3378.47 0.95
3378.54 0.94
3378.60 0.95
3378.67 0.95
3378.74 0.95
3378.80 0.95
3378.87 0.97
3378.94 0.96
3379.00 0.95
3379.07 0.92
