3264.92 0.12
3264.98 0.19
3265.05 0.29
3265.12 0.36
3265.18 0.42
3265.25 0.45
3265.31 0.48
3265.38 0.49
3265.44 0.47
3265.51 0.47
3265.57 0.47
3265.64 0.47
3265.70 0.47
3265.77 0.50
3265.83 0.53
3265.90 0.55
3265.96 0.56
3266.03 0.58
3266.09 0.59
3266.16 0.61
3266.22 0.61
3266.29 0.59
3266.36 0.59
3266.42 0.59
3266.49 0.59
3266.55 0.60
3266.62 0.59
3266.68 0.59
3266.75 0.58
3266.81 0.57
3266.88 0.58
3266.94 0.58
3267.01 0.56
3267.07 0.54
3267.14 0.53
3267.20 0.53
3267.27 0.53
3267.33 0.48
3267.40 0.44
3267.46 0.39
3267.53 0.35
3267.59 0.29
3267.66 0.24
3267.73 0.19
3267.79 0.15
3267.86 0.12
3267.92 0.12
3267.99 0.15
3268.05 0.21
3268.12 0.30
3268.18 0.38
3268.25 0.44
3268.31 0.47
3268.38 0.50
3268.44 0.53
3268.51 0.55
3268.57 0.56
3268.64 0.57
3268.70 0.58
3268.77 0.58
3268.83 0.59
3268.90 0.59
3268.96 0.60
3269.03 0.61
3269.10 0.62
3269.16 0.61
3269.23 0.62
3269.29 0.61
3269.36 0.62
3269.42 0.63
3269.49 0.61
3269.55 0.62
3269.62 0.62
3269.68 0.61
3269.75 0.60
3269.81 0.60
3269.88 0.59
3269.94 0.57
3270.01 0.56
3270.07 0.55
3270.14 0.56
3270.20 0.57
3270.27 0.59
3270.34 0.60
3270.40 0.57
3270.47 0.56
3270.53 0.54
3270.60 0.50
3270.66 0.45
3270.73 0.39
3270.79 0.33
3270.86 0.29
3270.92 0.29
3270.99 0.34
3271.05 0.42
3271.12 0.48
3271.18 0.52
3271.25 0.53
3271.31 0.56
3271.38 0.56
3271.44 0.58
3271.51 0.60
3271.57 0.59
3271.64 0.59
3271.71 0.57
3271.77 0.56
3271.84 0.55
3271.90 0.55
3271.97 0.55
3272.03 0.55
3272.10 0.55
3272.16 0.52
3272.23 0.50
3272.29 0.47
3272.36 0.43
3272.42 0.37
3272.49 0.30
3272.55 0.26
3272.62 0.19
3272.68 0.16
3272.75 0.15
3272.81 0.16
3272.88 0.21
3272.94 0.29
3273.01 0.37
3273.08 0.45
3273.14 0.47
3273.21 0.50
3273.27 0.54
3273.34 0.56
3273.40 0.57
3273.47 0.57
3273.53 0.56
3273.60 0.56
3273.66 0.54
3273.73 0.50
3273.79 0.49
3273.86 0.45
3273.92 0.43
3273.99 0.39
3274.05 0.36
3274.12 0.34
3274.18 0.38
3274.25 0.44
3274.31 0.52
3274.38 0.56
3274.45 0.58
3274.51 0.61
3274.58 0.63
3274.64 0.65
3274.71 0.65
3274.77 0.65
3274.84 0.63
3274.90 0.62
3274.97 0.61
3275.03 0.62
3275.10 0.62
3275.16 0.63
3275.23 0.64
3275.29 0.64
3275.36 0.65
3275.42 0.65
3275.49 0.66
3275.55 0.66
3275.62 0.66
3275.69 0.66
3275.75 0.66
3275.82 0.67
3275.88 0.66
3275.95 0.66
3276.01 0.65
3276.08 0.66
3276.14 0.66
3276.21 0.65
3276.27 0.66
3276.34 0.67
3276.40 0.67
3276.47 0.68
3276.53 0.67
3276.60 0.66
3276.66 0.66
3276.73 0.67
3276.79 0.66
3276.86 0.65
3276.92 0.66
3276.99 0.66
3277.06 0.66
3277.12 0.67
3277.19 0.66
3277.25 0.66
3277.32 0.65
3277.38 0.64
3277.45 0.65
3277.51 0.65
3277.58 0.65
3277.64 0.65
3277.71 0.64
3277.77 0.62
3277.84 0.61
3277.90 0.60
3277.97 0.57
3278.03 0.53
3278.10 0.47
3278.16 0.41
3278.23 0.35
3278.29 0.35
3278.36 0.38
3278.43 0.44
3278.49 0.49
3278.56 0.51
3278.62 0.51
3278.69 0.49
3278.75 0.45
3278.82 0.38
3278.88 0.38
3278.95 0.41
3279.01 0.49
3279.08 0.55
3279.14 0.57
3279.21 0.57
3279.27 0.56
3279.34 0.53
3279.40 0.51
3279.47 0.47
3279.53 0.42
3279.60 0.35
3279.66 0.29
3279.73 0.26
3279.80 0.26
3279.86 0.33
3279.93 0.42
3279.99 0.47
3280.06 0.51
3280.12 0.53
3280.19 0.52
3280.25 0.50
3280.32 0.48
3280.38 0.49
3280.45 0.49
3280.51 0.49
3280.58 0.48
3280.64 0.46
3280.71 0.45
3280.77 0.41
3280.84 0.37
3280.90 0.34
3280.97 0.29
3281.04 0.25
3281.10 0.19
3281.17 0.14
3281.23 0.11
3281.30 0.09
3281.36 0.08
3281.43 0.08
3281.49 0.07
3281.56 0.05
3281.62 0.06
3281.69 0.07
3281.75 0.07
3281.82 0.08
3281.88 0.12
3281.95 0.16
3282.01 0.19
3282.08 0.24
3282.14 0.31
3282.21 0.37
3282.27 0.41
3282.34 0.45
3282.41 0.47
3282.47 0.49
3282.54 0.49
3282.60 0.50
3282.67 0.50
3282.73 0.49
3282.80 0.49
3282.86 0.47
3282.93 0.43
3282.99 0.40
3283.06 0.39
3283.12 0.40
3283.19 0.45
3283.25 0.48
3283.32 0.50
3283.38 0.51
3283.45 0.50
3283.51 0.48
3283.58 0.46
3283.64 0.44
3283.71 0.40
3283.78 0.36
3283.84 0.32
3283.91 0.26
3283.97 0.20
3284.04 0.16
3284.10 0.11
3284.17 0.09
3284.23 0.08
3284.30 0.07
3284.36 0.07
3284.43 0.08
3284.49 0.08
3284.56 0.08
3284.62 0.13
3284.69 0.18
3284.75 0.24
3284.82 0.28
3284.88 0.33
3284.95 0.37
3285.02 0.43
3285.08 0.48
3285.15 0.52
3285.21 0.54
3285.28 0.56
3285.34 0.57
