3318.99 0.73
3319.05 0.76
3319.12 0.77
3319.18 0.80
3319.25 0.80
3319.31 0.81
3319.38 0.80
3319.44 0.80
3319.50 0.80
3319.57 0.81
3319.63 0.79
3319.70 0.77
3319.76 0.75
3319.83 0.71
3319.89 0.68
3319.96 0.61
3320.02 0.51
3320.09 0.41
3320.15 0.35
3320.21 0.31
3320.28 0.31
3320.34 0.36
3320.41 0.46
3320.47 0.57
3320.54 0.63
3320.60 0.65
3320.67 0.65
3320.73 0.65
3320.79 0.63
3320.86 0.59
3320.92 0.55
3320.99 0.49
3321.05 0.43
3321.12 0.38
3321.18 0.27
3321.25 0.19
3321.31 0.12
3321.37 0.08
3321.44 0.06
3321.50 0.13
3321.57 0.12
3321.63 0.11
3321.70 0.18
3321.76 0.22
3321.83 0.33
3321.89 0.46
3321.95 0.54
