3.200000000000000000e+03 2.874044203642367457e-01
3.200009975249381114e+03 2.972382468140800094e-01
3.200019950498762682e+03 3.054353537535496876e-01
3.200029925748143796e+03 3.119146342800356297e-01
3.200039900997524910e+03 3.165951203970578387e-01
3.200049876246906024e+03 3.193875063620194577e-01
3.200059851496287592e+03 3.201887329893342016e-01
3.200069826745668706e+03 3.188819810106937047e-01
3.200079801995049820e+03 3.153439045337023683e-01
3.200089777244430934e+03 3.094597815779643879e-01
3.200099752493812503e+03 3.011456392330775222e-01
3.200109727743193616e+03 2.903746560552779576e-01
3.200119702992574730e+03 2.772036702357346116e-01
3.200129678241955844e+03 2.617948306359769717e-01
3.200139653491337413e+03 2.444276012523461938e-01
3.200149628740718526e+03 2.254975487902103615e-01
3.200159603990099640e+03 2.055004501178263054e-01
3.200169579239481209e+03 1.850028746880109654e-01
3.200179554488862323e+03 1.646030039925605870e-01
3.200189529738243436e+03 1.448874887721400551e-01
3.200199504987624550e+03 1.263911481128322245e-01
3.200209480237006119e+03 1.095660146419610709e-01
3.200219455486387233e+03 9.476462531594799510e-02
3.200229430735768346e+03 8.223982336126867132e-02
3.200239405985149460e+03 7.216017625864325213e-02
3.200249381234531029e+03 6.463705598021679544e-02
3.200259356483912143e+03 5.975709628280494873e-02
3.200269331733293257e+03 5.761262848282269061e-02
3.200279306982674370e+03 5.832305351566013929e-02
3.200289282232055939e+03 6.204189118060528252e-02
3.200299257481437053e+03 6.894712437684517858e-02
3.200309232730818167e+03 7.921586865383055398e-02
3.200319207980199280e+03 9.298767317478301431e-02
3.200329183229580849e+03 1.103232466256498512e-01
3.200339158478961963e+03 1.311666011109566543e-01
3.200349133728343077e+03 1.553182720465583755e-01
3.200359108977724645e+03 1.824254589936004090e-01
3.200369084227105759e+03 2.119919900073243269e-01
3.200379059476486873e+03 2.434075114558636455e-01
3.200389034725867987e+03 2.759919248581359508e-01
3.200399009975249555e+03 3.090484812358444411e-01
3.200408985224630669e+03 3.419175909305692818e-01
3.200418960474011783e+03 3.740235443228649426e-01
3.200428935723392897e+03 4.049078960610215661e-01
3.200438910972774465e+03 4.342458888010738427e-01
3.200448886222155579e+03 4.618454235713866929e-01
3.200458861471536693e+03 4.876310801481051338e-01
3.200468836720917807e+03 5.116179635579296558e-01
3.200478811970299375e+03 5.338812918196371715e-01
3.200488787219680489e+03 5.545274972969951310e-01
3.200498762469061603e+03 5.736713275526589273e-01
3.200508737718443172e+03 5.914213837602813051e-01
3.200518712967824285e+03 6.078742550773282849e-01
3.200528688217205399e+03 6.231154425978395750e-01
3.200538663466586513e+03 6.372240490456534401e-01
3.200548638715968082e+03 6.502779576591161126e-01
3.200558613965349195e+03 6.623568930005808708e-01
3.200568589214730309e+03 6.735420666428595382e-01
3.200578564464111423e+03 6.839126259073471381e-01
3.200588539713492992e+03 6.935403766259853331e-01
3.200598514962874106e+03 7.024848731708789318e-01
3.200608490212255219e+03 7.107907949613183618e-01
3.200618465461636333e+03 7.184886413453175358e-01
3.200628440711017902e+03 7.255984838744663490e-01
3.200638415960399016e+03 7.321352591542815702e-01
3.200648391209780129e+03 7.381133121160629029e-01
3.200658366459161698e+03 7.435479190297460406e-01
3.200668341708542812e+03 7.484524027198216078e-01
3.200678316957923926e+03 7.528309921898272972e-01
3.200688292207305039e+03 7.566693326607430992e-01
3.200698267456686608e+03 7.599259581344464110e-01
3.200708242706067722e+03 7.625285774260213145e-01
3.200718217955448836e+03 7.643783817201074138e-01
3.200728193204829950e+03 7.653637652516575018e-01
3.200738168454211518e+03 7.653822258586039373e-01
3.200748143703592632e+03 7.643664355204113914e-01
3.200758118952973746e+03 7.623083350395993829e-01
3.200768094202354860e+03 7.592743302507445335e-01
3.200778069451736428e+03 7.554056838390609263e-01
3.200788044701117542e+03 7.509010043017413372e-01
3.200798019950498656e+03 7.459818434761181782e-01
3.200807995199879770e+03 7.408469300089995935e-01
3.200817970449261338e+03 7.356243769968473512e-01
3.200827945698642452e+03 7.303332489323612897e-01
3.200837920948023566e+03 7.248654259969377067e-01
3.200847896197405134e+03 7.189955762593722710e-01
3.200857871446786248e+03 7.124216895606506617e-01
3.200867846696167362e+03 7.048320702994741449e-01
3.200877821945548476e+03 6.959883317085615584e-01
3.200887797194930044e+03 6.858092452722587273e-01
3.200897772444311158e+03 6.744384587301529566e-01
3.200907747693692272e+03 6.622807143032175548e-01
3.200917722943073386e+03 6.499961422086685259e-01
3.200927698192454955e+03 6.384495962292378035e-01
3.200937673441836068e+03 6.286203899581641608e-01
3.200947648691217182e+03 6.214854744271105513e-01
3.200957623940598296e+03 6.178944737297701328e-01
3.200967599189979865e+03 6.184569360130165450e-01
3.200977574439360978e+03 6.234602510513100881e-01
3.200987549688742092e+03 6.328313255916511171e-01
3.200997524938123661e+03 6.461473979827688785e-01
3.201007500187504775e+03 6.626928788441702745e-01
3.201017475436885888e+03 6.815515022763448671e-01
3.201027450686267002e+03 7.017177912894444480e-01
3.201037425935648571e+03 7.222097690365412159e-01
3.201047401185029685e+03 7.421661695720453977e-01
3.201057376434410799e+03 7.609156047787595245e-01
3.201067351683791912e+03 7.780111719977036433e-01
3.201077326933173481e+03 7.932305068267816450e-01
3.201087302182554595e+03 8.065469937037637038e-01
3.201097277431935709e+03 8.180817427220299365e-01
3.201107252681316822e+03 8.280475094126157343e-01
3.201117227930698391e+03 8.366950012237066581e-01
3.201127203180079505e+03 8.442694772812927573e-01
3.201137178429460619e+03 8.509820066362990820e-01
3.201147153678842187e+03 8.569960914094880700e-01
3.201157128928223301e+03 8.624273511805484738e-01
3.201167104177604415e+03 8.673520976815324302e-01
3.201177079426985529e+03 8.718200596365659472e-01
3.201187054676367097e+03 8.758670853637086084e-01
3.201197029925748211e+03 8.795249713092130328e-01
3.201207005175129325e+03 8.828271613642592053e-01
3.201216980424510439e+03 8.858104957045592753e-01
3.201226955673892007e+03 8.885141553538442594e-01
3.201236930923273121e+03 8.909773274990416825e-01
3.201246906172654235e+03 8.932369584019117514e-01
3.201256881422035349e+03 8.953264416424011607e-01
3.201266856671416917e+03 8.972754395685362816e-01
3.201276831920798031e+03 8.991104704353687360e-01
3.201286807170179145e+03 9.008555627079696260e-01
3.201296782419560714e+03 9.025322429057673901e-01
3.201306757668941827e+03 9.041583606221182956e-01
3.201316732918322941e+03 9.057456772245573440e-01
3.201326708167704055e+03 9.072966331292013908e-01
3.201336683417085624e+03 9.088011374397230169e-01
3.201346658666466737e+03 9.102344850488710559e-01
3.201356633915847851e+03 9.115575233410965206e-01
3.201366609165228965e+03 9.127199276708231057e-01
3.201376584414610534e+03 9.136669141950909401e-01
3.201386559663991648e+03 9.143489862019097414e-01
3.201396534913372761e+03 9.147334957440719228e-01
3.201406510162753875e+03 9.148160714690799500e-01
3.201416485412135444e+03 9.146295037771647873e-01
3.201426460661516558e+03 9.142476620499481177e-01
3.201436435910897671e+03 9.137825544435748126e-01
3.201446411160278785e+03 9.133737276684847917e-01
3.201456386409660354e+03 9.131707023608522933e-01
3.201466361659041468e+03 9.133107727320112224e-01
3.201476336908422581e+03 9.138958968780785952e-01
3.201486312157804150e+03 9.149731818818575002e-01
3.201496287407185264e+03 9.165233280716708064e-01
3.201506262656566378e+03 9.184602259957819204e-01
3.201516237905947492e+03 9.206428315016320640e-01
3.201526213155329060e+03 9.228978640633600516e-01
3.201536188404710174e+03 9.250493525286780372e-01
3.201546163654091288e+03 9.269492206720006955e-01
3.201556138903472402e+03 9.285024890980035916e-01
3.201566114152853970e+03 9.296815395355115808e-01
3.201576089402235084e+03 9.305261528612100985e-01
3.201586064651616198e+03 9.311292311863921256e-01
3.201596039900997312e+03 9.316115005054971254e-01
3.201606015150378880e+03 9.320912086633535987e-01
3.201615990399759994e+03 9.326561427165437346e-01
3.201625965649141108e+03 9.333447739712928959e-01
3.201635940898522676e+03 9.341410450564960888e-01
3.201645916147903790e+03 9.349837717857790720e-01
3.201655891397284904e+03 9.357877439736328462e-01
3.201665866646666018e+03 9.364704193834497703e-01
3.201675841896047586e+03 9.369765218765041537e-01
3.201685817145428700e+03 9.372933864486592270e-01
3.201695792394809814e+03 9.374524798253764946e-01
3.201705767644190928e+03 9.375165192458096985e-01
3.201715742893572497e+03 9.375559293606224864e-01
3.201725718142953610e+03 9.376217775703924451e-01
3.201735693392334724e+03 9.377237618743183845e-01
3.201745668641715838e+03 9.378207477995126329e-01
3.201755643891097407e+03 9.378279139853876734e-01
3.201765619140478520e+03 9.376396218922166126e-01
3.201775594389859634e+03 9.371620302515918377e-01
3.201785569639241203e+03 9.363457342811387640e-01
3.201795544888622317e+03 9.352075534282427993e-01
3.201805520138003430e+03 9.338325988970138658e-01
3.201815495387384544e+03 9.323526345677040084e-01
3.201825470636766113e+03 9.309033584453785259e-01
3.201835445886147227e+03 9.295698351168373286e-01
3.201845421135528341e+03 9.283340093744609778e-01
3.201855396384909454e+03 9.270395036471565930e-01
3.201865371634291023e+03 9.253860513971211565e-01
3.201875346883672137e+03 9.229593386782606323e-01
3.201885322133053251e+03 9.192931782212317993e-01
3.201895297382434364e+03 9.139520370782313607e-01
3.201905272631815933e+03 9.066153964995609105e-01
3.201915247881197047e+03 8.971432199866268276e-01
3.201925223130578161e+03 8.856049142742155045e-01
3.201935198379959274e+03 8.722622160754253118e-01
3.201945173629340843e+03 8.575077079347419584e-01
3.201955148878721957e+03 8.417724556672815384e-01
3.201965124128103071e+03 8.254255190482263638e-01
3.201975099377484639e+03 8.086921971739267079e-01
3.201985074626865753e+03 7.916153495657454187e-01
3.201995049876246867e+03 7.740750986053398508e-01
3.202005025125627981e+03 7.558684511154457608e-01
3.202015000375009549e+03 7.368349771854684205e-01
3.202024975624390663e+03 7.170013672027858442e-01
3.202034950873771777e+03 6.967098888836902315e-01
3.202044926123152891e+03 6.766957757528241357e-01
3.202054901372534459e+03 6.580869242008425823e-01
3.202064876621915573e+03 6.423145121243938327e-01
3.202074851871296687e+03 6.309421250237408074e-01
3.202084827120677801e+03 6.254395139268842385e-01
3.202094802370059369e+03 6.269409788491078217e-01
3.202104777619440483e+03 6.360342672284711174e-01
3.202114752868821597e+03 6.526222175723729313e-01
3.202124728118203166e+03 6.758867044015998138e-01
3.202134703367584279e+03 7.043653171256598622e-01
3.202144678616965393e+03 7.361296544739824865e-01
3.202154653866346507e+03 7.690347064954826672e-01
3.202164629115728076e+03 8.009956115821837974e-01
3.202174604365109190e+03 8.302438026569521901e-01
3.202184579614490303e+03 8.555199039460309463e-01
3.202194554863871417e+03 8.761743235878303171e-01
3.202204530113252986e+03 8.921651939011038257e-01
3.202214505362634100e+03 9.039630437644224914e-01
3.202224480612015213e+03 9.123882116790070773e-01
3.202234455861396327e+03 9.184172681048098363e-01
3.202244431110777896e+03 9.229969120495522539e-01
3.202254406360159010e+03 9.268980868855742905e-01
3.202264381609540123e+03 9.306312732396682108e-01
3.202274356858921692e+03 9.344290899507344816e-01
3.202284332108302806e+03 9.382879130490343611e-01
3.202294307357683920e+03 9.420492662402596418e-01
3.202304282607065034e+03 9.454962574682973520e-01
3.202314257856446602e+03 9.484409333286513144e-01
3.202324233105827716e+03 9.507842681488331005e-01
3.202334208355208830e+03 9.525396628302901236e-01
3.202344183604589944e+03 9.538208109192706230e-01
3.202354158853971512e+03 9.548031858831578234e-01
3.202364134103352626e+03 9.556734412293772518e-01
3.202374109352733740e+03 9.565819127270754896e-01
3.202384084602114854e+03 9.576104644150950085e-01
3.202394059851496422e+03 9.587623155567406297e-01
3.202404035100877536e+03 9.599739249316342482e-01
3.202414010350258650e+03 9.611432367369290297e-01
3.202423985599640218e+03 9.621649651930107572e-01
3.202433960849021332e+03 9.629627860376908099e-01
3.202443936098402446e+03 9.635102064130103283e-01
3.202453911347783560e+03 9.638357214071169299e-01
3.202463886597165128e+03 9.640124479224685405e-01
3.202473861846546242e+03 9.641364980471734958e-01
3.202483837095927356e+03 9.643009138169589267e-01
3.202493812345308470e+03 9.645725168497657487e-01
3.202503787594690039e+03 9.649775830403026777e-01
3.202513762844071152e+03 9.654993902576041176e-01
3.202523738093452266e+03 9.660872766444875692e-01
3.202533713342833380e+03 9.666738239551067036e-01
3.202543688592214949e+03 9.671948995732931875e-01
3.202553663841596062e+03 9.676069498787843726e-01
3.202563639090977176e+03 9.678971041859995017e-01
3.202573614340358290e+03 9.680839032423717017e-01
3.202583589589739859e+03 9.682091399849828139e-01
3.202593564839120972e+03 9.683236633395250204e-01
3.202603540088502086e+03 9.684714490671642029e-01
3.202613515337883655e+03 9.686764602866468898e-01
3.202623490587264769e+03 9.689358193027667321e-01
3.202633465836645883e+03 9.692209220140476367e-01
3.202643441086026996e+03 9.694858897684377474e-01
3.202653416335408565e+03 9.696807774676216019e-01
3.202663391584789679e+03 9.697657523473768304e-01
3.202673366834170793e+03 9.697223147131461829e-01
3.202683342083551906e+03 9.695585519635339100e-01
3.202693317332933475e+03 9.693071240131482247e-01
3.202703292582314589e+03 9.690166959168308169e-01
3.202713267831695703e+03 9.687393145653639959e-01
3.202723243081076816e+03 9.685172949319256208e-01
3.202733218330458385e+03 9.683732566306146872e-01
3.202743193579839499e+03 9.683060200254502980e-01
3.202753168829220613e+03 9.682933901119621378e-01
3.202763144078602181e+03 9.683008871128514494e-01
3.202773119327983295e+03 9.682937694095591352e-01
3.202783094577364409e+03 9.682487194362143779e-01
3.202793069826745523e+03 9.681616151894090194e-01
3.202803045076127091e+03 9.680489002221525086e-01
3.202813020325508205e+03 9.679419149506094389e-01
3.202822995574889319e+03 9.678756596438523596e-01
3.202832970824270433e+03 9.678752284677518691e-01
3.202842946073652001e+03 9.679440561159967649e-01
3.202852921323033115e+03 9.680578448983849782e-01
3.202862896572414229e+03 9.681666000604410849e-01
3.202872871821795343e+03 9.682049384508298884e-01
3.202882847071176911e+03 9.681083521540744252e-01
3.202892822320558025e+03 9.678311098012289948e-01
3.202902797569939139e+03 9.673605793866943969e-01
